pedido_id,cod_cliente,product_id,quantidade,dt_pedido
PED0008457,784,PR0047,5,2026-06-04
PED0008458,585,PR0085,3,2026-08-05
PED0008459,537,PR0108,2,2026-08-04
PED0008460,836,PR0078,5,2026-08-30
PED0008461,896,PR0080,1,2026-08-06
PED0008462,784,PR0042,3,2026-08-24
PED0008463,102,PR0085,1,2026-07-07
PED0008464,855,PR0043,1,2026-06-14
PED0008465,708,PR0007,1,2026-06-04
PED0008466,48,PR0030,1,2026-07-16
PED0008467,725,PR0074,6,2026-06-01
PED0008468,693,PR0116,5,2026-07-25
PED0008469,502,PR0060,6,2026-07-13
PED0008470,393,PR0104,1,2026-06-28
PED0008471,899,PR0094,6,2026-08-02
PED0008472,253,PR0068,4,2026-08-11
PED0008473,278,PR0097,5,2026-06-05
PED0008474,414,PR0049,6,2026-07-21
PED0008475,597,PR0054,2,2026-09-07
PED0008476,396,PR0089,5,2026-07-02
PED0008477,805,PR0077,4,2026-08-22
PED0008478,980,PR0064,3,2026-07-06
PED0008479,898,PR0052,3,2026-06-29
PED0008480,406,PR_INEXISTENTE,2,2026-08-29
PED0008481,572,PR0008,2,2026-07-08
PED0008482,931,PR0007,6,2026-08-30
PED0008483,35,PR0058,5,2026-08-08
PED0008484,52,PR0005,4,2026-08-25
PED0008485,999999,PR0041,5,2026-08-25
PED0008486,858,PR0069,3,2026-09-04
PED0008487,956,PR0049,2,2026-07-29
PED0008488,509,PR0025,6,2026-09-08
PED0008489,225,PR0035,6,2026-06-07
PED0008490,999999,PR0073,2,2026-07-22
PED0008491,41,PR0115,5,2026-07-12
PED0008492,856,PR0094,-1,2026-06-11
PED0008493,601,PR0066,5,2026-08-31
PED0008494,412,PR0017,1,2026-08-24
PED0008495,985,PR0030,3,2026-08-18
PED0008496,345,PR0053,1,2026-08-06
PED0008497,503,PR0030,5,2026-08-03
PED0008498,296,PR0083,3,2026-07-10
PED0008499,638,PR0044,2,2026-08-11
PED0008500,920,PR0101,5,2026-09-11
PED0008501,154,PR0033,6,2026-06-27
PED0008502,185,PR0060,3,2026-07-06
PED0008503,25,PR0086,5,2026-06-12
PED0008504,461,PR0025,5,2026-09-04
PED0008505,994,PR0092,3,2026-07-26
PED0008506,182,PR0071,5,2026-08-02
PED0008507,2,PR0078,1,2026-06-28
PED0008508,784,PR0055,6,2026-06-04
PED0008509,180,PR0113,3,2026-08-24
PED0008510,941,PR0093,1,2026-08-30
PED0008511,999999,PR0024,6,2026-07-06
PED0008512,985,PR0067,5,2026-08-20
PED0008513,25,PR0109,5,2026-07-31
PED0008514,263,PR0034,1,2026-08-07
PED0008515,586,PR0065,5,2026-06-19
PED0008516,415,PR0091,5,2026-08-04
PED0008517,185,PR0033,6,2026-06-17
PED0008518,324,PR0063,3,2026-06-23
PED0008519,854,PR0067,6,2026-07-08
PED0008520,172,PR0022,5,2026-06-23
PED0008521,563,PR0022,2,2026-09-04
PED0008522,175,PR0068,2,2026-06-04
PED0008523,792,PR0022,-1,2026-09-03
PED0008524,847,PR0114,4,2026-06-17
PED0008525,143,PR0063,1,2026-08-31
PED0008526,476,PR0085,1,2026-07-06
PED0008527,898,PR0048,5,2026-09-05
PED0008528,451,PR0036,2,2026-07-27
PED0008529,128,PR0059,2,2026-07-22
PED0008530,479,PR0086,4,2026-06-14
PED0008531,18,PR0048,6,2026-07-16
PED0008532,563,PR0034,3,2026-07-29
PED0008533,140,PR0018,4,2026-09-12
PED0008534,984,PR0066,5,2026-06-28
PED0008535,31,PR0082,4,2026-06-09
PED0008536,480,PR0064,5,2026-06-27
PED0008537,638,PR0031,2,2026-06-26
PED0008538,494,PR0030,4,2026-09-08
PED0008539,922,PR0046,1,2026-06-16
PED0008540,975,PR0042,5,2026-09-13
PED0008541,553,PR0025,5,2026-06-12
PED0008542,919,PR0114,5,2026-08-25
PED0008543,664,PR0040,1,2026-07-14
PED0008544,107,PR0031,6,2026-06-06
PED0008545,936,PR_INEXISTENTE,3,2026-08-04
PED0008546,213,PR0097,1,2026-08-16
PED0008547,463,PR0056,4,2026-08-28
PED0008548,280,PR0081,4,2026-06-19
PED0008549,820,PR0012,3,2026-08-04
PED0008550,371,PR0064,5,2026-07-30
PED0008551,415,PR0008,4,2026-07-17
PED0008552,8,PR0017,2,2026-09-02
PED0008553,508,PR0072,4,2026-07-15
PED0008554,693,PR0025,0,2026-07-10
PED0008555,40,PR0005,1,2026-07-26
PED0008556,795,PR0022,2,2026-09-06
PED0008557,185,PR0093,6,2026-08-31
PED0008558,106,PR0071,4,2026-08-14
PED0008559,418,PR0046,2,2026-06-09
PED0008560,983,PR_INEXISTENTE,3,2026-07-02
PED0008561,862,PR0047,6,2026-06-02
PED0008562,66,PR0106,4,2026-06-10
PED0008563,213,PR0042,5,2026-08-27
PED0008564,746,PR0004,4,2026-08-25
PED0008565,887,PR0014,6,2026-06-11
PED0008566,679,PR0033,4,2026-07-19
PED0008567,684,PR0023,3,2026-06-30
PED0008568,377,PR0019,2,2026-06-08
PED0008569,318,PR0047,1,2026-07-11
PED0008570,583,PR_INEXISTENTE,5,2026-06-11
PED0008571,43,PR0025,6,2026-08-17
PED0008572,143,PR0029,4,2026-09-10
PED0008573,636,PR0120,3,2026-07-15
PED0008574,372,PR0025,1,2026-06-26
PED0008575,229,PR0100,4,2026-07-23
PED0008576,36,PR0075,2,2026-09-10
PED0008577,901,PR0112,4,2026-06-17
PED0008578,976,PR0067,2,2026-08-11
PED0008579,740,PR0072,6,2026-06-10
PED0008580,415,PR0028,6,2026-07-02
PED0008581,423,PR0069,2,2026-07-17
PED0008582,18,PR0081,2,2026-07-11
PED0008583,16,PR0119,6,2026-06-19
PED0008584,621,PR0012,1,2026-08-21
PED0008585,763,PR0019,4,2026-08-10
PED0008586,446,PR0003,1,2026-07-16
PED0008587,658,PR0095,3,2026-07-14
PED0008588,175,PR0010,1,2026-06-08
PED0008589,597,PR0110,1,2026-08-09
PED0008590,31,PR0044,3,2026-06-25
PED0008591,191,PR0035,1,2026-07-02
PED0008592,213,PR0118,5,2026-08-30
PED0008593,809,PR0087,4,2026-08-07
PED0008594,414,PR0066,3,2026-08-13
PED0008595,463,PR0107,3,2026-06-28
PED0008596,296,PR0091,6,2026-07-23
PED0008597,102,PR0077,6,2026-06-02
PED0008598,962,PR0039,1,2026-06-26
PED0008599,986,PR0119,5,2026-08-24
PED0008600,706,PR0087,3,2026-07-20
PED0008601,779,PR0114,5,2026-08-06
PED0008602,948,PR0116,5,2026-08-22
PED0008603,77,PR0066,5,2026-09-07
PED0008604,672,PR0043,5,2026-06-09
PED0008605,990,PR0114,2,2026-08-01
PED0008606,982,PR0120,6,2026-09-13
PED0008607,122,PR0015,5,2026-06-21
PED0008608,956,PR0077,2,2026-08-30
PED0008609,839,PR0073,2,2026-07-31
PED0008610,43,PR0090,4,2026-07-04
PED0008611,699,PR0118,3,2026-08-22
PED0008612,691,PR0031,5,2026-08-31
PED0008613,679,PR0118,3,2026-06-15
PED0008614,383,PR0078,2,2026-08-11
PED0008615,108,PR0010,3,2026-09-07
PED0008616,191,PR0062,5,2026-08-09
PED0008617,526,PR0017,5,2026-07-28
PED0008618,572,PR0115,2,2026-06-15
PED0008619,526,PR0092,5,2026-07-18
PED0008620,996,PR0109,1,2026-09-04
PED0008621,901,PR0073,6,2026-08-23
PED0008622,609,PR0048,5,2026-07-18
PED0008623,990,PR0052,1,2026-07-03
PED0008624,99,PR0114,5,2026-08-24
PED0008625,827,PR0019,3,2026-09-10
PED0008626,301,PR0107,6,2026-07-02
PED0008627,180,PR0051,2,2026-08-25
PED0008628,698,PR0071,6,2026-07-03
PED0008629,267,PR0081,6,2026-08-26
PED0008630,806,PR0010,2,2026-09-10
PED0008631,212,PR0018,3,2026-08-09
PED0008632,734,PR0020,4,2026-07-23
PED0008633,301,PR0094,2,2026-07-03
PED0008634,441,PR0010,6,2026-06-07
PED0008635,190,PR0074,2,2026-06-06
PED0008636,31,PR0013,2,2026-08-27
PED0008637,44,PR0093,4,2026-08-09
PED0008638,540,PR0118,3,2026-06-24
PED0008639,294,PR0050,1,2026-07-28
PED0008640,366,PR0026,6,2026-09-01
PED0008641,779,PR0054,2,2026-08-08
PED0008642,763,PR0083,1,2026-09-05
PED0008643,362,PR0088,4,2026-06-13
PED0008644,244,PR0077,6,2026-06-08
PED0008645,58,PR0070,1,2026-08-09
PED0008646,398,PR0076,3,2026-08-01
PED0008647,571,PR0027,6,2026-08-12
PED0008648,948,PR0025,6,2026-09-12
PED0008649,530,PR0112,2,2026-06-12
PED0008650,553,PR0070,4,2026-09-06
PED0008651,948,PR0104,6,2026-06-07
PED0008652,306,PR0076,5,2026-07-26
PED0008653,467,PR0055,4,2026-08-27
PED0008654,767,PR0069,5,2026-08-11
PED0008655,694,PR0084,3,2026-06-24
PED0008656,412,PR0023,1,2026-08-03
PED0008657,586,PR0056,4,2026-09-03
PED0008658,537,PR0087,4,2026-06-22
PED0008659,109,PR0011,6,2026-09-07
PED0008660,194,PR0009,6,2026-08-08
PED0008661,173,PR0020,3,2026-06-10
PED0008662,197,PR0071,6,2026-07-05
PED0008663,383,PR0029,1,2026-08-30
PED0008664,233,PR0053,6,2026-07-06
PED0008665,694,PR0017,1,2026-09-08
PED0008666,476,PR0031,4,2026-07-15
PED0008667,107,PR0003,5,2026-07-06
PED0008668,71,PR0097,4,2026-08-29
PED0008669,815,PR0056,6,2026-08-22
PED0008670,227,PR0022,4,2026-06-26
PED0008671,509,PR0064,1,2026-08-22
PED0008672,172,PR0112,4,2026-06-27
PED0008673,102,PR0099,2,2026-09-03
PED0008674,265,PR0107,4,2026-06-01
PED0008675,43,PR0049,3,2026-08-09
PED0008676,849,PR0044,1,2026-06-17
PED0008677,398,PR0038,4,2026-08-11
PED0008678,762,PR0037,1,2026-09-11
PED0008679,331,PR0111,2,2026-08-10
PED0008680,326,PR0017,4,2026-07-16
PED0008681,922,PR0103,6,2026-08-26
PED0008682,19,PR0110,2,2026-06-21
PED0008683,601,PR0102,2,2026-07-28
PED0008684,746,PR0076,2,2026-09-10
PED0008685,215,PR0103,4,2026-07-08
PED0008686,253,PR0004,2,2026-06-03
PED0008687,281,PR0099,4,2026-07-17
PED0008688,99,PR0062,5,2026-07-21
PED0008689,767,PR0116,1,2026-08-25
PED0008690,922,PR0011,-1,2026-08-24
PED0008691,850,PR0112,4,2026-07-06
PED0008692,949,PR0069,4,2026-08-21
PED0008693,841,PR0013,4,2026-06-16
PED0008694,968,PR0062,6,2026-06-20
PED0008695,515,PR0005,4,2026-08-03
PED0008696,508,PR0010,6,2026-08-14
PED0008697,60,PR0064,2,2026-08-24
PED0008698,415,PR0098,2,2026-08-05
PED0008699,960,PR0013,4,2026-06-14
PED0008700,906,PR0032,1,2026-08-10
PED0008701,362,PR0047,1,2026-07-16
PED0008702,366,PR0065,2,2026-06-28
PED0008703,884,PR0001,2,2026-07-06
PED0008704,511,PR0077,1,2026-08-25
PED0008705,613,PR0060,-1,2026-06-19
PED0008706,213,PR0116,4,2026-07-29
PED0008707,738,PR0037,2,2026-06-09
PED0008708,750,PR0060,2,2026-08-16
PED0008709,617,PR0010,6,2026-06-16
PED0008710,617,PR0111,6,2026-09-07
PED0008711,227,PR0101,1,2026-09-01
PED0008712,294,PR0043,4,2026-08-29
PED0008713,975,PR0056,2,2026-07-07
PED0008714,318,PR0103,3,2026-08-22
PED0008715,407,PR0036,4,2026-06-15
PED0008716,43,PR0029,6,2026-07-01
PED0008717,562,PR0030,4,2026-06-14
PED0008718,503,PR0085,6,2026-06-06
PED0008719,2,PR0026,5,2026-07-09
PED0008720,254,PR0011,5,2026-07-31
PED0008721,825,PR0020,5,2026-08-30
PED0008722,620,PR0119,5,2026-06-04
PED0008723,412,PR0105,2,2026-07-13
PED0008724,920,PR0115,6,2026-08-14
PED0008725,746,PR0034,6,2026-06-22
PED0008726,697,PR0054,4,2026-08-17
PED0008727,140,PR0059,5,2026-07-30
PED0008728,896,PR0063,6,2026-07-30
PED0008729,593,PR0004,1,2026-06-14
PED0008730,734,PR0072,1,2026-06-18
PED0008731,609,PR0005,6,2026-09-01
PED0008732,792,PR0034,4,2026-08-31
PED0008733,418,PR0036,5,2026-07-18
PED0008734,331,PR0081,4,2026-08-02
PED0008735,216,PR0108,4,2026-07-27
PED0008736,41,PR0084,1,2026-07-25
PED0008737,730,PR0053,2,2026-08-14
PED0008738,256,PR0064,1,2026-07-30
PED0008739,930,PR0062,3,2026-06-14
PED0008740,33,PR0018,1,2026-06-09
PED0008741,295,PR0115,5,2026-08-29
PED0008742,96,PR0111,2,2026-08-17
PED0008743,998,PR0029,5,2026-06-21
PED0008744,140,PR0014,1,2026-06-07
PED0008745,415,PR0020,1,2026-06-24
PED0008746,980,PR0076,0,2026-07-31
PED0008747,999999,PR0004,5,2026-08-01
PED0008748,999999,PR0013,5,2026-06-18
PED0008749,754,PR0078,4,2026-06-19
PED0008750,61,PR0018,4,2026-06-22
PED0008751,195,PR0009,5,2026-07-17
PED0008752,180,PR0003,5,2026-06-25
PED0008753,999999,PR0085,5,2026-07-18
PED0008754,366,PR0044,1,2026-06-02
PED0008755,100,PR0035,3,2026-09-07
PED0008756,968,PR0077,6,2026-09-02
PED0008757,306,PR0021,3,2026-07-06
PED0008758,190,PR0063,1,2026-08-24
PED0008759,254,PR0059,4,2026-07-27
PED0008760,418,PR0081,2,2026-06-04
PED0008761,102,PR0075,4,2026-06-30
PED0008762,976,PR0082,4,2026-06-06
PED0008763,901,PR0026,5,2026-08-14
PED0008764,54,PR0017,6,2026-08-22
PED0008765,530,PR0065,5,2026-08-04
PED0008766,300,PR0007,6,2026-06-01
PED0008767,585,PR0055,1,2026-06-25
PED0008768,689,PR0076,-1,2026-07-20
PED0008769,2,PR0099,3,2026-06-16
PED0008770,631,PR0079,5,2026-06-12
PED0008771,401,PR0120,1,2026-07-02
PED0008772,280,PR0067,4,2026-08-02
PED0008773,331,PR0054,1,2026-06-10
PED0008774,793,PR0030,4,2026-09-13
PED0008775,827,PR0081,2,2026-07-19
PED0008776,904,PR_INEXISTENTE,1,2026-06-19
PED0008777,178,PR0039,1,2026-06-03
PED0008778,844,PR0010,2,2026-09-09
PED0008779,825,PR0002,6,2026-08-02
PED0008780,941,PR0076,6,2026-08-30
PED0008781,167,PR0080,1,2026-08-21
PED0008782,824,PR0015,6,2026-09-12
PED0008783,657,PR0003,4,2026-09-02
PED0008784,585,PR0079,2,2026-08-20
PED0008785,983,PR0048,6,2026-08-29
PED0008786,836,PR0051,2,2026-08-29
PED0008787,418,PR0032,2,2026-06-27
PED0008788,261,PR0087,2,2026-08-02
PED0008789,845,PR0090,1,2026-09-12
PED0008790,369,PR0007,3,2026-08-31
PED0008791,919,PR0011,1,2026-06-12
PED0008792,895,PR0067,2,2026-06-12
PED0008793,185,PR0073,3,2026-06-22
PED0008794,317,PR0018,4,2026-08-17
PED0008795,566,PR0019,6,2026-07-12
PED0008796,519,PR0082,1,2026-08-06
PED0008797,182,PR0055,0,2026-06-15
PED0008798,480,PR0015,1,2026-06-07
PED0008799,815,PR0074,6,2026-08-20
PED0008800,577,PR0009,2,2026-07-01
PED0008801,508,PR0028,6,2026-06-05
PED0008802,236,PR0086,5,2026-06-23
PED0008803,426,PR0027,2,2026-07-04
PED0008804,982,PR0008,2,2026-07-13
PED0008805,667,PR0116,2,2026-09-03
PED0008806,99,PR0027,3,2026-06-21
PED0008807,711,PR0062,3,2026-08-03
PED0008808,331,PR0099,4,2026-06-29
PED0008809,362,PR0119,3,2026-07-23
PED0008810,40,PR0098,5,2026-07-02
PED0008811,601,PR0041,3,2026-07-07
PED0008812,366,PR0103,2,2026-08-02
PED0008813,735,PR0002,2,2026-08-01
PED0008814,5,PR0040,5,2026-06-15
PED0008815,986,PR0024,1,2026-06-17
PED0008816,451,PR0064,2,2026-06-26
PED0008817,735,PR0107,2,2026-09-03
PED0008818,35,PR0093,4,2026-07-04
PED0008819,520,PR0120,1,2026-07-31
PED0008820,153,PR0017,3,2026-07-18
PED0008821,902,PR0091,5,2026-07-08
PED0008822,415,PR0087,6,2026-06-04
PED0008823,287,PR0055,3,2026-07-17
PED0008824,334,PR0012,6,2026-09-13
PED0008825,706,PR0013,4,2026-09-07
PED0008826,862,PR0110,-1,2026-07-02
PED0008827,353,PR0036,2,2026-07-26
PED0008828,127,PR0077,6,2026-07-01
PED0008829,1000,PR0114,2,2026-09-05
PED0008830,684,PR0060,1,2026-07-29
PED0008831,625,PR0026,1,2026-09-05
PED0008832,382,PR0059,4,2026-08-29
PED0008833,646,PR0028,4,2026-07-05
PED0008834,624,PR0022,2,2026-07-18
PED0008835,989,PR0098,6,2026-07-30
PED0008836,778,PR0042,2,2026-06-27
PED0008837,751,PR0083,4,2026-08-27
PED0008838,798,PR0088,4,2026-07-30
PED0008839,396,PR0066,4,2026-06-22
PED0008840,306,PR0065,5,2026-07-21
PED0008841,244,PR0022,6,2026-08-26
PED0008842,17,PR_INEXISTENTE,5,2026-07-15
PED0008843,882,PR0091,6,2026-08-14
PED0008844,16,PR0024,6,2026-09-12
PED0008845,35,PR0028,3,2026-07-06
PED0008846,618,PR0083,4,2026-09-13
PED0008847,254,PR0118,2,2026-07-14
PED0008848,183,PR0048,6,2026-07-30
PED0008849,254,PR0100,6,2026-08-21
PED0008850,687,PR0022,6,2026-06-08
PED0008851,180,PR0069,5,2026-08-13
PED0008852,194,PR0114,6,2026-07-30
PED0008853,597,PR0053,5,2026-08-08
PED0008854,738,PR0061,2,2026-09-09
PED0008855,740,PR0019,2,2026-07-21
PED0008856,44,PR0064,4,2026-09-06
PED0008857,274,PR0071,3,2026-07-30
PED0008858,698,PR0118,5,2026-06-23
PED0008859,616,PR0025,5,2026-08-08
PED0008860,107,PR0044,6,2026-06-20
PED0008861,143,PR0078,5,2026-09-03
PED0008862,43,PR0114,1,2026-06-16
PED0008863,265,PR0029,3,2026-07-23
PED0008864,824,PR0084,2,2026-08-26
PED0008865,577,PR0106,4,2026-06-01
PED0008866,898,PR0076,3,2026-07-22
PED0008867,435,PR0052,6,2026-07-24
PED0008868,817,PR0029,2,2026-07-06
PED0008869,506,PR0035,3,2026-08-10
PED0008870,863,PR0007,5,2026-07-05
PED0008871,844,PR0019,3,2026-07-10
PED0008872,638,PR0053,1,2026-06-29
PED0008873,795,PR0017,2,2026-08-05
PED0008874,345,PR0002,3,2026-09-01
PED0008875,998,PR0084,4,2026-06-19
PED0008876,906,PR0009,5,2026-07-14
PED0008877,494,PR0017,4,2026-06-24
PED0008878,779,PR0072,3,2026-06-26
PED0008879,35,PR0111,4,2026-09-11
PED0008880,786,PR0087,1,2026-08-14
PED0008881,33,PR0004,2,2026-09-08
PED0008882,989,PR0021,4,2026-08-06
PED0008883,446,PR0089,6,2026-08-09
PED0008884,597,PR0088,4,2026-08-15
PED0008885,793,PR0047,1,2026-08-08
PED0008886,884,PR0114,6,2026-08-26
PED0008887,825,PR0107,2,2026-07-05
PED0008888,231,PR0090,5,2026-06-11
PED0008889,545,PR0090,6,2026-07-22
PED0008890,479,PR0095,-1,2026-06-01
PED0008891,178,PR0018,1,2026-06-05
PED0008892,17,PR0085,2,2026-06-06
PED0008893,621,PR0113,4,2026-06-09
PED0008894,99,PR0027,5,2026-08-14
PED0008895,999999,PR0002,6,2026-08-02
PED0008896,798,PR0044,4,2026-09-07
PED0008897,998,PR0033,1,2026-07-01
PED0008898,93,PR0114,5,2026-07-05
PED0008899,108,PR0054,5,2026-07-22
PED0008900,999999,PR0080,3,2026-08-22
PED0008901,254,PR0118,4,2026-09-06
PED0008902,300,PR0095,2,2026-08-16
PED0008903,143,PR0090,0,2026-07-24
PED0008904,779,PR0117,1,2026-09-11
PED0008905,17,PR0083,6,2026-06-20
PED0008906,679,PR0028,6,2026-07-20
PED0008907,996,PR0088,5,2026-06-26
PED0008908,806,PR0039,5,2026-06-18
PED0008909,418,PR0040,6,2026-07-12
PED0008910,446,PR0078,1,2026-08-20
PED0008911,154,PR0038,4,2026-07-04
PED0008912,731,PR0003,4,2026-08-25
PED0008913,902,PR0120,6,2026-08-04
PED0008914,830,PR0069,5,2026-08-14
PED0008915,627,PR0081,4,2026-06-26
PED0008916,652,PR0098,4,2026-08-30
PED0008917,663,PR0077,1,2026-06-22
PED0008918,583,PR0074,2,2026-07-09
PED0008919,382,PR0096,3,2026-08-22
PED0008920,295,PR0036,6,2026-08-12
PED0008921,395,PR0100,6,2026-07-02
PED0008922,771,PR0087,4,2026-06-28
PED0008923,109,PR0022,1,2026-07-16
PED0008924,980,PR0018,5,2026-07-17
PED0008925,212,PR0106,3,2026-06-07
PED0008926,260,PR0108,4,2026-06-26
PED0008927,624,PR0120,3,2026-06-17
PED0008928,202,PR0013,5,2026-06-17
PED0008929,42,PR0108,2,2026-07-08
PED0008930,300,PR0104,1,2026-06-04
PED0008931,664,PR0093,2,2026-08-11
PED0008932,960,PR0060,6,2026-08-10
PED0008933,536,PR0062,1,2026-06-24
PED0008934,566,PR0052,2,2026-08-31
PED0008935,557,PR0004,3,2026-08-02
PED0008936,989,PR0061,6,2026-07-04
PED0008937,173,PR0029,3,2026-06-21
PED0008938,801,PR0025,6,2026-07-16
PED0008939,369,PR0007,6,2026-09-09
PED0008940,804,PR0055,4,2026-06-01
PED0008941,999999,PR0006,3,2026-06-03
PED0008942,769,PR0102,4,2026-07-14
PED0008943,906,PR0107,5,2026-09-05
PED0008944,641,PR0097,1,2026-06-30
PED0008945,262,PR0037,5,2026-08-18
PED0008946,730,PR0020,3,2026-07-31
PED0008947,508,PR0061,6,2026-06-21
PED0008948,999999,PR0081,4,2026-09-04
PED0008949,426,PR0003,6,2026-06-18
PED0008950,126,PR0103,1,2026-07-24
PED0008951,6,PR0053,1,2026-08-09
PED0008952,646,PR0099,1,2026-08-10
PED0008953,938,PR0010,6,2026-08-29
PED0008954,153,PR0052,6,2026-08-14
PED0008955,191,PR0055,6,2026-08-09
PED0008956,698,PR0006,2,2026-06-17
PED0008957,960,PR0085,2,2026-07-03
PED0008958,74,PR0112,3,2026-07-07
PED0008959,846,PR0065,5,2026-07-09
PED0008960,195,PR0048,2,2026-06-12
PED0008961,572,PR0077,4,2026-06-10
PED0008962,270,PR0044,4,2026-07-17
PED0008963,317,PR0044,3,2026-08-15
PED0008964,751,PR0092,3,2026-09-02
PED0008965,938,PR0071,4,2026-09-07
PED0008966,244,PR0032,5,2026-07-21
PED0008967,836,PR0049,2,2026-09-03
PED0008968,457,PR0101,4,2026-07-18
PED0008969,845,PR0064,1,2026-07-20
PED0008970,477,PR0010,1,2026-06-22
PED0008971,616,PR0103,4,2026-08-05
PED0008972,200,PR0089,3,2026-07-03
PED0008973,88,PR0033,2,2026-07-21
PED0008974,506,PR0116,1,2026-09-07
PED0008975,597,PR0115,6,2026-07-28
PED0008976,830,PR0120,5,2026-07-02
PED0008977,322,PR0046,6,2026-08-10
PED0008978,585,PR0111,1,2026-08-16
PED0008979,630,PR0097,1,2026-08-03
PED0008980,300,PR0105,2,2026-06-05
PED0008981,270,PR0066,1,2026-06-24
PED0008982,387,PR0034,3,2026-06-14
PED0008983,846,PR0028,4,2026-09-09
PED0008984,931,PR0116,2,2026-07-03
PED0008985,960,PR0061,3,2026-07-20
PED0008986,353,PR0112,4,2026-09-03
PED0008987,738,PR0067,2,2026-09-13
PED0008988,691,PR0065,3,2026-06-24
PED0008989,904,PR0009,4,2026-08-30
PED0008990,280,PR0049,6,2026-08-16
PED0008991,236,PR0067,2,2026-08-04
PED0008992,999999,PR0014,1,2026-06-18
PED0008993,202,PR0020,6,2026-08-12
PED0008994,191,PR0071,4,2026-08-04
PED0008995,200,PR0030,3,2026-07-17
PED0008996,625,PR0085,5,2026-08-01
PED0008997,418,PR0056,6,2026-06-23
PED0008998,658,PR0049,1,2026-08-05
PED0008999,982,PR0015,6,2026-06-17
PED0009000,585,PR0049,4,2026-07-01
PED0009001,274,PR0066,4,2026-07-22
PED0009002,490,PR0069,6,2026-06-18
PED0009003,597,PR0033,2,2026-09-04
PED0009004,841,PR0004,5,2026-09-02
PED0009005,830,PR0113,4,2026-07-20
PED0009006,514,PR0115,6,2026-07-30
PED0009007,882,PR0109,3,2026-07-01
PED0009008,214,PR0035,5,2026-06-23
PED0009009,253,PR0073,3,2026-09-09
PED0009010,301,PR0017,3,2026-07-14
PED0009011,820,PR0109,3,2026-09-09
PED0009012,42,PR0001,6,2026-06-08
PED0009013,190,PR0057,6,2026-06-12
PED0009014,999999,PR0103,2,2026-07-20
PED0009015,691,PR0088,6,2026-08-22
PED0009016,262,PR0104,4,2026-07-15
PED0009017,66,PR0060,1,2026-08-28
PED0009018,738,PR0012,5,2026-06-14
PED0009019,253,PR0001,1,2026-08-29
PED0009020,862,PR0019,6,2026-07-17
PED0009021,267,PR0007,3,2026-06-30
PED0009022,942,PR0054,6,2026-08-07
PED0009023,862,PR0007,3,2026-08-21
PED0009024,999999,PR0023,1,2026-09-06
PED0009025,986,PR0051,5,2026-06-10
PED0009026,256,PR0089,5,2026-08-13
PED0009027,467,PR0081,2,2026-07-04
PED0009028,540,PR0007,2,2026-07-23
PED0009029,965,PR0109,6,2026-07-19
PED0009030,839,PR0066,5,2026-08-20
PED0009031,984,PR0042,-1,2026-07-12
PED0009032,807,PR0046,5,2026-06-30
PED0009033,407,PR0102,2,2026-07-22
PED0009034,839,PR0056,2,2026-08-10
PED0009035,610,PR0030,4,2026-08-28
PED0009036,998,PR_INEXISTENTE,5,2026-06-01
PED0009037,296,PR0009,6,2026-07-30
PED0009038,609,PR0019,3,2026-06-08
PED0009039,307,PR0038,1,2026-08-05
PED0009040,253,PR0027,4,2026-08-05
PED0009041,998,PR0042,5,2026-08-29
PED0009042,382,PR0008,6,2026-06-21
PED0009043,331,PR0074,1,2026-08-23
PED0009044,121,PR0014,4,2026-08-12
PED0009045,526,PR0027,4,2026-08-09
PED0009046,830,PR0118,4,2026-08-06
PED0009047,476,PR_INEXISTENTE,1,2026-07-28
PED0009048,811,PR0034,1,2026-06-07
PED0009049,393,PR_INEXISTENTE,4,2026-08-25
PED0009050,37,PR0037,2,2026-07-12
PED0009051,919,PR0039,4,2026-06-11
PED0009052,324,PR0016,1,2026-08-04
PED0009053,689,PR0051,5,2026-09-08
PED0009054,657,PR0091,2,2026-08-14
PED0009055,167,PR0071,3,2026-06-26
PED0009056,635,PR0111,3,2026-08-25
PED0009057,908,PR0084,3,2026-08-28
PED0009058,610,PR0095,4,2026-07-05
PED0009059,577,PR0052,4,2026-07-25
PED0009060,854,PR0074,5,2026-08-27
PED0009061,516,PR0070,6,2026-06-17
PED0009062,467,PR0098,2,2026-07-08
PED0009063,930,PR0061,6,2026-07-18
PED0009064,326,PR0049,4,2026-06-01
PED0009065,436,PR0009,2,2026-06-18
PED0009066,613,PR0104,6,2026-08-04
PED0009067,624,PR0053,5,2026-06-28
PED0009068,231,PR0096,2,2026-06-26
PED0009069,908,PR0082,2,2026-07-02
PED0009070,985,PR0001,4,2026-06-14
PED0009071,972,PR0079,5,2026-08-06
PED0009072,557,PR0059,1,2026-06-28
PED0009073,99,PR0029,4,2026-08-08
PED0009074,754,PR0032,4,2026-08-26
PED0009075,66,PR0077,6,2026-07-21
PED0009076,815,PR0011,5,2026-09-04
PED0009077,462,PR0073,6,2026-06-21
PED0009078,545,PR0102,1,2026-09-09
PED0009079,854,PR0011,5,2026-07-04
PED0009080,693,PR0001,3,2026-07-02
PED0009081,407,PR0008,4,2026-09-11
PED0009082,779,PR_INEXISTENTE,6,2026-07-18
PED0009083,520,PR0102,6,2026-08-18
PED0009084,601,PR0119,2,2026-08-24
PED0009085,180,PR0004,2,2026-07-18
PED0009086,488,PR0058,5,2026-07-04
